source,author,title,group_id,work_id,urn,output
adams.mass19.ie.xml,John G. B. Adams,Reminiscences of the Nineteenth Massachusetts Regiment,john_g_b_adams,adams_mass19,urn:cts:americanLit:john_g_b_adams.adams_mass19.perseus-eng1,data/john_g_b_adams/adams_mass19/john_g_b_adams.adams_mass19.perseus-eng1.xml
agassiz.life.ie.xml,Elizabeth Cary Agassiz,"Louis Agassiz: his life and correspondence, third edition",elizabeth_cary_agassiz,agassiz_life,urn:cts:americanLit:elizabeth_cary_agassiz.agassiz_life.perseus-eng1,data/elizabeth_cary_agassiz/agassiz_life/elizabeth_cary_agassiz.agassiz_life.perseus-eng1.xml
alcott.hosp.ie.xml,Louisa May Alcott,Hospital Sketches: An Army Nurse's True Account of her Experience during the Civil War.,louisa_may_alcott,alcott_hosp,urn:cts:americanLit:louisa_may_alcott.alcott_hosp.perseus-eng1,data/louisa_may_alcott/alcott_hosp/louisa_may_alcott.alcott_hosp.perseus-eng1.xml
alexander.mem.ie.xml,Edward Porter Alexander,Military memoirs of a Confederate: a critical narrative,edward_porter_alexander,alexander_mem,urn:cts:americanLit:edward_porter_alexander.alexander_mem.perseus-eng1,data/edward_porter_alexander/alexander_mem/edward_porter_alexander.alexander_mem.perseus-eng1.xml
ammen.atlantic.ie.xml,"Daniel Ammen, Rear-Admiral U. S. Navy",The Atlantic coast,daniel_ammen_rear_admiral_u_s_navy,ammen_atlantic,urn:cts:americanLit:daniel_ammen_rear_admiral_u_s_navy.ammen_atlantic.perseus-eng1,data/daniel_ammen_rear_admiral_u_s_navy/ammen_atlantic/daniel_ammen_rear_admiral_u_s_navy.ammen_atlantic.perseus-eng1.xml
andrews.journal.ie.xml,Eliza Frances Andrews,"The war-time journal of a Georgia girl, 1864-1865",eliza_frances_andrews,andrews_journal,urn:cts:americanLit:eliza_frances_andrews.andrews_journal.perseus-eng1,data/eliza_frances_andrews/andrews_journal/eliza_frances_andrews.andrews_journal.perseus-eng1.xml
arnold.civ.ie.xml,Matthew Arnold,Civilization in the United States: First and Last Impressions of America.,matthew_arnold,arnold_civ,urn:cts:americanLit:matthew_arnold.arnold_civ.perseus-eng1,data/matthew_arnold/arnold_civ/matthew_arnold.arnold_civ.perseus-eng1.xml
asjohnst.bio.ie.xml,Colonel William Preston Johnston,"The Life of General Albert Sidney Johnston: His Service in the Armies of the United States, the Republic of Texas, and the Confederate States.",colonel_william_preston_johnston,asjohnst_bio,urn:cts:americanLit:colonel_william_preston_johnston.asjohnst_bio.perseus-eng1,data/colonel_william_preston_johnston/asjohnst_bio/colonel_william_preston_johnston.asjohnst_bio.perseus-eng1.xml
atlas.index.ie.xml,"Capt. Calvin D. Cowles, 23d U. S. Infantry",The Official Military Atlas of the Civil War,capt_calvin_d_cowles_23d_u_s_infantry,atlas_index,urn:cts:americanLit:capt_calvin_d_cowles_23d_u_s_infantry.atlas_index.perseus-eng1,data/capt_calvin_d_cowles_23d_u_s_infantry/atlas_index/capt_calvin_d_cowles_23d_u_s_infantry.atlas_index.perseus-eng1.xml
badeau.grant1.ie.xml,Adam Badeau,Military history of Ulysses S. Grant from April 1861 to April 1865. Volume 1,adam_badeau,badeau_grant1,urn:cts:americanLit:adam_badeau.badeau_grant1.perseus-eng1,data/adam_badeau/badeau_grant1/adam_badeau.badeau_grant1.perseus-eng1.xml
badeau.grant2.ie.xml,Adam Badeau,Military history of Ulysses S. Grant from April 1861 to April 1865. Volume 2,adam_badeau,badeau_grant2,urn:cts:americanLit:adam_badeau.badeau_grant2.perseus-eng1,data/adam_badeau/badeau_grant2/adam_badeau.badeau_grant2.perseus-eng1.xml
badeau.grant3.ie.xml,Adam Badeau,Military history of Ulysses S. Grant from April 1861 to April 1865. Volume 3,adam_badeau,badeau_grant3,urn:cts:americanLit:adam_badeau.badeau_grant3.perseus-eng1,data/adam_badeau/badeau_grant3/adam_badeau.badeau_grant3.perseus-eng1.xml
badeau.grantp.ie.xml,Adam Badeau,"Grant in peace: from Appomattox to Mount McGregor, a personal memoir",adam_badeau,badeau_grantp,urn:cts:americanLit:adam_badeau.badeau_grantp.perseus-eng1,data/adam_badeau/badeau_grantp/adam_badeau.badeau_grantp.perseus-eng1.xml
bancroft01.ie.xml,George Bancroft,History of the Colonization of the United States,george_bancroft,bancroft01,urn:cts:americanLit:george_bancroft.bancroft01.perseus-eng1,data/george_bancroft/bancroft01/george_bancroft.bancroft01.perseus-eng1.xml
bancroft02.ie.xml,George Bancroft,History of the United States from the Discovery of the American Continent,george_bancroft,bancroft02,urn:cts:americanLit:george_bancroft.bancroft02.perseus-eng1,data/george_bancroft/bancroft02/george_bancroft.bancroft02.perseus-eng1.xml
bancroft03.ie.xml,George Bancroft,History of the United States from the Discovery of the American Continent,george_bancroft,bancroft03,urn:cts:americanLit:george_bancroft.bancroft03.perseus-eng1,data/george_bancroft/bancroft03/george_bancroft.bancroft03.perseus-eng1.xml
bancroft04.ie.xml,George Bancroft,History of the United States from the Discovery of the American Continent,george_bancroft,bancroft04,urn:cts:americanLit:george_bancroft.bancroft04.perseus-eng1,data/george_bancroft/bancroft04/george_bancroft.bancroft04.perseus-eng1.xml
bancroft05.ie.xml,George Bancroft,History of the United States from the Discovery of the American Continent,george_bancroft,bancroft05,urn:cts:americanLit:george_bancroft.bancroft05.perseus-eng1,data/george_bancroft/bancroft05/george_bancroft.bancroft05.perseus-eng1.xml
bancroft06.ie.xml,George Bancroft,History of the United States from the Discovery of the American Continent,george_bancroft,bancroft06,urn:cts:americanLit:george_bancroft.bancroft06.perseus-eng1,data/george_bancroft/bancroft06/george_bancroft.bancroft06.perseus-eng1.xml
bancroft07.ie.xml,George Bancroft,History of the United States from the Discovery of the American Continent,george_bancroft,bancroft07,urn:cts:americanLit:george_bancroft.bancroft07.perseus-eng1,data/george_bancroft/bancroft07/george_bancroft.bancroft07.perseus-eng1.xml
bancroft08.ie.xml,George Bancroft,History of the United States from the Discovery of the American Continent,george_bancroft,bancroft08,urn:cts:americanLit:george_bancroft.bancroft08.perseus-eng1,data/george_bancroft/bancroft08/george_bancroft.bancroft08.perseus-eng1.xml
bancroft10.ie.xml,George Bancroft,History of the United States from the Discovery of the American Continent,george_bancroft,bancroft10,urn:cts:americanLit:george_bancroft.bancroft10.perseus-eng1,data/george_bancroft/bancroft10/george_bancroft.bancroft10.perseus-eng1.xml
batt.south.ie.xml,"An English Combatant, Lieutenant of Artillery of the Field Staff.","Battlefields of the South from Bull Run to Fredericksburgh; with sketches of Confederate commanders, and gossip of the camps.",an_english_combatant_lieutenant_of_artillery_of_the_field_staff,batt_south,urn:cts:americanLit:an_english_combatant_lieutenant_of_artillery_of_the_field_staff.batt_south.perseus-eng1,data/an_english_combatant_lieutenant_of_artillery_of_the_field_staff/batt_south/an_english_combatant_lieutenant_of_artillery_of_the_field_staff.batt_south.perseus-eng1.xml
beatty.citsold.ie.xml,John Beatty,"The Citizen-Soldier; or, Memoirs of a Volunteer",john_beatty,beatty_citsold,urn:cts:americanLit:john_beatty.beatty_citsold.perseus-eng1,data/john_beatty/beatty_citsold/john_beatty.beatty_citsold.perseus-eng1.xml
beers.mem.ie.xml,Fannie A. Beers,Memories: a record of personal exeperience and adventure during four years of war.,fannie_a_beers,beers_mem,urn:cts:americanLit:fannie_a_beers.beers_mem.perseus-eng1,data/fannie_a_beers/beers_mem/fannie_a_beers.beers_mem.perseus-eng1.xml
bennett.massliart.ie.xml,"A. J. Bennett, private, First Massachusetts Light Battery","The story of the First Massachusetts Light Battery, attached to the Sixth Army Corps: glance at events in the armies of the Potomac and Shenandoah, from the summer of 1861 to the autumn of 1864.",a_j_bennett_private_first_massachusetts_light_battery,bennett_massliart,urn:cts:americanLit:a_j_bennett_private_first_massachusetts_light_battery.bennett_massliart.perseus-eng1,data/a_j_bennett_private_first_massachusetts_light_battery/bennett_massliart/a_j_bennett_private_first_massachusetts_light_battery.bennett_massliart.perseus-eng1.xml
bennett.revival.ie.xml,William W. Bennett,A narrative of the great revival which prevailed in the Southern armies during the late Civil War,william_w_bennett,bennett_revival,urn:cts:americanLit:william_w_bennett.bennett_revival.perseus-eng1,data/william_w_bennett/bennett_revival/william_w_bennett.bennett_revival.perseus-eng1.xml
best.ny121.ie.xml,Isaac O. Best,History of the 121st New York State Infantry,isaac_o_best,best_ny121,urn:cts:americanLit:isaac_o_best.best_ny121.perseus-eng1,data/isaac_o_best/best_ny121/isaac_o_best.best_ny121.perseus-eng1.xml
billings.hard.ie.xml,John D. Billings,Hardtack and Coffee: The Unwritten Story of Army Life,john_d_billings_ba06c5d6,billings_hard,urn:cts:americanLit:john_d_billings_ba06c5d6.billings_hard.perseus-eng1,data/john_d_billings_ba06c5d6/billings_hard/john_d_billings_ba06c5d6.billings_hard.perseus-eng1.xml
billings.mass10.ie.xml,John D. Billings,The history of the Tenth Massachusetts battery of light artillery in the war of the rebellion,john_d_billings_ba06c5d6,billings_mass10,urn:cts:americanLit:john_d_billings_ba06c5d6.billings_mass10.perseus-eng1,data/john_d_billings_ba06c5d6/billings_mass10/john_d_billings_ba06c5d6.billings_mass10.perseus-eng1.xml
blcw.index.ie.xml,Robert Underwood Johnson,Battles and Leaders of the Civil War: The Opening Battles. Index to all four volumes.,robert_underwood_johnson,blcw_index,urn:cts:americanLit:robert_underwood_johnson.blcw_index.perseus-eng1,data/robert_underwood_johnson/blcw_index/robert_underwood_johnson.blcw_index.perseus-eng1.xml
blcw01.ie.xml,Robert Underwood Johnson,Battles and Leaders of the Civil War: The Opening Battles. Volume 1.,robert_underwood_johnson,blcw01,urn:cts:americanLit:robert_underwood_johnson.blcw01.perseus-eng1,data/robert_underwood_johnson/blcw01/robert_underwood_johnson.blcw01.perseus-eng1.xml
blcw01.xml,Robert Underwood Johnson,Battles and Leaders of the Civil War: The Opening Battles. Volume 1.,robert_underwood_johnson,blcw01_2,urn:cts:americanLit:robert_underwood_johnson.blcw01_2.perseus-eng1,data/robert_underwood_johnson/blcw01_2/robert_underwood_johnson.blcw01_2.perseus-eng1.xml
blcw02.ie.xml,Robert Underwood Johnson,Battles and Leaders of the Civil War: Volume 2.,robert_underwood_johnson,blcw02,urn:cts:americanLit:robert_underwood_johnson.blcw02.perseus-eng1,data/robert_underwood_johnson/blcw02/robert_underwood_johnson.blcw02.perseus-eng1.xml
blcw03.ie.xml,Robert Underwood Johnson,Battles and Leaders of the Civil War. Volume 3.,robert_underwood_johnson,blcw03,urn:cts:americanLit:robert_underwood_johnson.blcw03.perseus-eng1,data/robert_underwood_johnson/blcw03/robert_underwood_johnson.blcw03.perseus-eng1.xml
blcw04.ie.xml,Robert Underwood Johnson,Battles and Leaders of the Civil War. Volume 4.,robert_underwood_johnson,blcw04,urn:cts:americanLit:robert_underwood_johnson.blcw04.perseus-eng1,data/robert_underwood_johnson/blcw04/robert_underwood_johnson.blcw04.perseus-eng1.xml
bm.lib.samp01.ie.xml,ByteManager,"The Liberator, 32.1: Friday, Jan. 3, 1862: sample",bytemanager,bm_lib_samp01,urn:cts:americanLit:bytemanager.bm_lib_samp01.perseus-eng1,data/bytemanager/bm_lib_samp01/bytemanager.bm_lib_samp01.perseus-eng1.xml
borcke.mem.ie.xml,Heros von Borcke,Memoirs of the Confederate War for Independence,heros_von_borcke,borcke_mem,urn:cts:americanLit:heros_von_borcke.borcke_mem.perseus-eng1,data/heros_von_borcke/borcke_mem/heros_von_borcke.borcke_mem.perseus-eng1.xml
boynton.sherman.ie.xml,William Boynton,Sherman's Historical Raid,william_boynton,boynton_sherman,urn:cts:americanLit:william_boynton.boynton_sherman.perseus-eng1,data/william_boynton/boynton_sherman/william_boynton.boynton_sherman.perseus-eng1.xml
britton.mem.ie.xml,Wiley Britton,Memoirs of the Rebellion on the Border 1863.,wiley_britton,britton_mem,urn:cts:americanLit:wiley_britton.britton_mem.perseus-eng1,data/wiley_britton/britton_mem/wiley_britton.britton_mem.perseus-eng1.xml
brockett.camp.ie.xml,L. P. Brockett,"The camp, the battlefield, and the hospital: or, lights and shadows of the great rebellion",l_p_brockett,brockett_camp,urn:cts:americanLit:l_p_brockett.brockett_camp.perseus-eng1,data/l_p_brockett/brockett_camp/l_p_brockett.brockett_camp.perseus-eng1.xml
brockett.women.ie.xml,L. P. Brockett,"Women's work in the civil war: a record of heroism, patriotism and patience",l_p_brockett,brockett_women,urn:cts:americanLit:l_p_brockett.brockett_women.perseus-eng1,data/l_p_brockett/brockett_women/l_p_brockett.brockett_women.perseus-eng1.xml
brooks.medford.ie.xml,Anonymous,"HISTORY OF THE TOWN OF MEDFORD, Middlesex County, Massachusetts, FROM ITS FIRST SETTLEMENT, IN 1630, TO THE PRESENT TIME, 1855.",anonymous,brooks_medford,urn:cts:americanLit:anonymous.brooks_medford.perseus-eng1,data/anonymous/brooks_medford/anonymous.brooks_medford.perseus-eng1.xml
buchanan.admin.ie.xml,James Buchanan,Buchanan's administration on the eve of the rebellion,james_buchanan,buchanan_admin,urn:cts:americanLit:james_buchanan.buchanan_admin.perseus-eng1,data/james_buchanan/buchanan_admin/james_buchanan.buchanan_admin.perseus-eng1.xml
butler.mem.ie.xml,Benjamnin F. Butler,Butler's Book: Autobiography and Personal Reminiscences of Major-General Benjamin Butler,benjamnin_f_butler,butler_mem,urn:cts:americanLit:benjamnin_f_butler.butler_mem.perseus-eng1,data/benjamnin_f_butler/butler_mem/benjamnin_f_butler.butler_mem.perseus-eng1.xml
cam.amlit01.ie.xml,Anonymous,Cambridge History of American Literature: volume 1,anonymous,cam_amlit01,urn:cts:americanLit:anonymous.cam_amlit01.perseus-eng1,data/anonymous/cam_amlit01/anonymous.cam_amlit01.perseus-eng1.xml
cam.amlit02.ie.xml,Anonymous,Cambridge History of American Literature: volume 2,anonymous,cam_amlit02,urn:cts:americanLit:anonymous.cam_amlit02.perseus-eng1,data/anonymous/cam_amlit02/anonymous.cam_amlit02.perseus-eng1.xml
cam.amlit03.ie.xml,Anonymous,Cambridge History of American Literature: volume 3,anonymous,cam_amlit03,urn:cts:americanLit:anonymous.cam_amlit03.perseus-eng1,data/anonymous/cam_amlit03/anonymous.cam_amlit03.perseus-eng1.xml
cambridge.1896.ie.xml,Anonymous,The Cambridge of eighteen hundred and ninety-six: a picture of the city and its industries fifty years after its incorporation,anonymous,cambridge_1896,urn:cts:americanLit:anonymous.cambridge_1896.perseus-eng1,data/anonymous/cambridge_1896/anonymous.cambridge_1896.perseus-eng1.xml
camcwar.mem.ie.xml,Anonymous,"The Soldiers' Monument in Cambridge: Proceedings in relation to the building and dedication of the monument erected in the years, 1869-1870.",anonymous,camcwar_mem,urn:cts:americanLit:anonymous.camcwar_mem.perseus-eng1,data/anonymous/camcwar_mem/anonymous.camcwar_mem.perseus-eng1.xml
chamb.pass.ie.xml,Joshua Lawrence Chamberlain,The Passing of the Armies: The Last Campaign of the Armies.,joshua_lawrence_chamberlain,chamb_pass,urn:cts:americanLit:joshua_lawrence_chamberlain.chamb_pass.perseus-eng1,data/joshua_lawrence_chamberlain/chamb_pass/joshua_lawrence_chamberlain.chamb_pass.perseus-eng1.xml
chapman.garrison.ie.xml,John Jay Chapman,William Lloyd Garrison,john_jay_chapman,chapman_garrison,urn:cts:americanLit:john_jay_chapman.chapman_garrison.perseus-eng1,data/john_jay_chapman/chapman_garrison/john_jay_chapman.chapman_garrison.perseus-eng1.xml
child.hopper.ie.xml,Lydia Maria Child,Isaac T. Hopper: a true life,lydia_maria_child,child_hopper,urn:cts:americanLit:lydia_maria_child.child_hopper.perseus-eng1,data/lydia_maria_child/child_hopper/lydia_maria_child.child_hopper.perseus-eng1.xml
child.letters.ie.xml,Lydia Maria Child,Letters of Lydia Maria Child,lydia_maria_child,child_letters,urn:cts:americanLit:lydia_maria_child.child_letters.perseus-eng1,data/lydia_maria_child/child_letters/lydia_maria_child.child_letters.perseus-eng1.xml
cmh01.ie.xml,"Hon. J. L. M. Curry, LL.D.","Confederate Military History, a library of Confederate States Military History: Volume 1.1",hon_j_l_m_curry_ll_d,cmh01,urn:cts:americanLit:hon_j_l_m_curry_ll_d.cmh01.perseus-eng1,data/hon_j_l_m_curry_ll_d/cmh01/hon_j_l_m_curry_ll_d.cmh01.perseus-eng1.xml
cmh02.1.ie.xml,Brig.-Gen. Bradley T. Johnson,"Confederate Military History, a library of Confederate States Military History: Volume 2.1",brig_gen_bradley_t_johnson,cmh02_1,urn:cts:americanLit:brig_gen_bradley_t_johnson.cmh02_1.perseus-eng1,data/brig_gen_bradley_t_johnson/cmh02_1/brig_gen_bradley_t_johnson.cmh02_1.perseus-eng1.xml
cmh02.2.ie.xml,Col. Robert White,"Confederate Military History, a library of Confederate States Military History: Volume 2.2",col_robert_white,cmh02_2,urn:cts:americanLit:col_robert_white.cmh02_2.perseus-eng1,data/col_robert_white/cmh02_2/col_robert_white.cmh02_2.perseus-eng1.xml
cmh03.ie.xml,Maj. Jed. Hotchkiss,"Confederate Military History, a library of Confederate States Military History: Volume 3",maj_jed_hotchkiss,cmh03,urn:cts:americanLit:maj_jed_hotchkiss.cmh03.perseus-eng1,data/maj_jed_hotchkiss/cmh03/maj_jed_hotchkiss.cmh03.perseus-eng1.xml
cmh04.ie.xml,"D. H. Hill, Jr.","Confederate Military History, a library of Confederate States Military History: Volume 4",d_h_hill_jr,cmh04,urn:cts:americanLit:d_h_hill_jr.cmh04.perseus-eng1,data/d_h_hill_jr/cmh04/d_h_hill_jr.cmh04.perseus-eng1.xml
cmh05.ie.xml,Brigadier-General Ellison Capers,"Confederate Military History, a library of Confederate States Military History: Volume 5",brigadier_general_ellison_capers,cmh05,urn:cts:americanLit:brigadier_general_ellison_capers.cmh05.perseus-eng1,data/brigadier_general_ellison_capers/cmh05/brigadier_general_ellison_capers.cmh05.perseus-eng1.xml
cmh06.ie.xml,"Joseph T. Derry, A. M., Author of School History of the United States; Story of the Confederate War, etc.","Confederate Military History, a library of Confederate States Military History: Volume 6",joseph_t_derry_a_m_author_of_school_history_of_the_united_states_story_of_the_co,cmh06,urn:cts:americanLit:joseph_t_derry_a_m_author_of_school_history_of_the_united_states_story_of_the_co.cmh06.perseus-eng1,data/joseph_t_derry_a_m_author_of_school_history_of_the_united_states_story_of_the_co/cmh06/joseph_t_derry_a_m_author_of_school_history_of_the_united_states_story_of_the_co.cmh06.perseus-eng1.xml
cmh07.1.ie.xml,"James Russell Soley, Professor U. S. Navy","Confederate Military History, a library of Confederate States Military History: Volume 7.1",james_russell_soley_professor_u_s_navy,cmh07_1,urn:cts:americanLit:james_russell_soley_professor_u_s_navy.cmh07_1.perseus-eng1,data/james_russell_soley_professor_u_s_navy/cmh07_1/james_russell_soley_professor_u_s_navy.cmh07_1.perseus-eng1.xml
cmh07.2.ie.xml,Daniel Ammen,"Confederate Military History, a library of Confederate States Military History: Volume 7.2",daniel_ammen,cmh07_2,urn:cts:americanLit:daniel_ammen.cmh07_2.perseus-eng1,data/daniel_ammen/cmh07_2/daniel_ammen.cmh07_2.perseus-eng1.xml
cmh08.ie.xml,James D. Porter,"Confederate Military History, a library of Confederate States Military History: Volume 7.1",james_d_porter,cmh08,urn:cts:americanLit:james_d_porter.cmh08.perseus-eng1,data/james_d_porter/cmh08/james_d_porter.cmh08.perseus-eng1.xml
cmh09.1.ie.xml,Col. J. Stoddard Johnston,"Confederate Military History, a library of Confederate States Military History: Volume 9.1",col_j_stoddard_johnston,cmh09_1,urn:cts:americanLit:col_j_stoddard_johnston.cmh09_1.perseus-eng1,data/col_j_stoddard_johnston/cmh09_1/col_j_stoddard_johnston.cmh09_1.perseus-eng1.xml
cmh09.2.ie.xml,Col. John C. Moore,"Confederate Military History, a library of Confederate States Military History: Volume 9.2",col_john_c_moore,cmh09_2,urn:cts:americanLit:col_john_c_moore.cmh09_2.perseus-eng1,data/col_john_c_moore/cmh09_2/col_john_c_moore.cmh09_2.perseus-eng1.xml
cmh10.1.ie.xml,"John Dimitry, A. M.","Confederate Military History, a library of Confederate States Military History: Volume 10.1",john_dimitry_a_m,cmh10_1,urn:cts:americanLit:john_dimitry_a_m.cmh10_1.perseus-eng1,data/john_dimitry_a_m/cmh10_1/john_dimitry_a_m.cmh10_1.perseus-eng1.xml
cmh10.2.ie.xml,Col. John M. Harrell,"Confederate Military History, a library of Confederate States Military History: Volume 10.2",col_john_m_harrell,cmh10_2,urn:cts:americanLit:col_john_m_harrell.cmh10_2.perseus-eng1,data/col_john_m_harrell/cmh10_2/col_john_m_harrell.cmh10_2.perseus-eng1.xml
cmh11.1.ie.xml,Col. O. M. Roberts,"Confederate Military History, a library of Confederate States Military History: Volume 11.1",col_o_m_roberts,cmh11_1,urn:cts:americanLit:col_o_m_roberts.cmh11_1.perseus-eng1,data/col_o_m_roberts/cmh11_1/col_o_m_roberts.cmh11_1.perseus-eng1.xml
cmh11.2.ie.xml,Col. J. J. Dickison,"Confederate Military History, a library of Confederate States Military History: Volume 11.2",col_j_j_dickison,cmh11_2,urn:cts:americanLit:col_j_j_dickison.cmh11_2.perseus-eng1,data/col_j_j_dickison/cmh11_2/col_j_j_dickison.cmh11_2.perseus-eng1.xml
cmh12.1.ie.xml,Col. O. M. Roberts,"Confederate Military History, a library of Confederate States Military History: Volume 12.1",col_o_m_roberts,cmh12_1,urn:cts:americanLit:col_o_m_roberts.cmh12_1.perseus-eng1,data/col_o_m_roberts/cmh12_1/col_o_m_roberts.cmh12_1.perseus-eng1.xml
cmh12.2.ie.xml,Colonel Charles E. Hooker,"Confederate Military History, a library of Confederate States Military History: Volume 12.2",colonel_charles_e_hooker,cmh12_2,urn:cts:americanLit:colonel_charles_e_hooker.cmh12_2.perseus-eng1,data/colonel_charles_e_hooker/cmh12_2/colonel_charles_e_hooker.cmh12_2.perseus-eng1.xml
comte.cwar.01.ie.xml,Comte de Paris,History of the Civil War in America. Vol. 1.,comte_de_paris,comte_cwar_01,urn:cts:americanLit:comte_de_paris.comte_cwar_01.perseus-eng1,data/comte_de_paris/comte_cwar_01/comte_de_paris.comte_cwar_01.perseus-eng1.xml
comte.cwar.02.ie.xml,Comte de Paris,History of the Civil War in America. Vol. 2.,comte_de_paris,comte_cwar_02,urn:cts:americanLit:comte_de_paris.comte_cwar_02.perseus-eng1,data/comte_de_paris/comte_cwar_02/comte_de_paris.comte_cwar_02.perseus-eng1.xml
comte.cwar.03.ie.xml,Comte de Paris,History of the Civil War in America. Vol. 3.,comte_de_paris,comte_cwar_03,urn:cts:americanLit:comte_de_paris.comte_cwar_03.perseus-eng1,data/comte_de_paris/comte_cwar_03/comte_de_paris.comte_cwar_03.perseus-eng1.xml
comte.cwar.04.ie.xml,Comte de Paris,History of the Civil War in America. Vol. 4.,comte_de_paris,comte_cwar_04,urn:cts:americanLit:comte_de_paris.comte_cwar_04.perseus-eng1,data/comte_de_paris/comte_cwar_04/comte_de_paris.comte_cwar_04.perseus-eng1.xml
congdon.trib.ie.xml,Charles Congdon,Tribune Essays: Leading Articles Contributing to the New York Tribune from 1857 to 1863.,charles_congdon,congdon_trib,urn:cts:americanLit:charles_congdon.congdon_trib.perseus-eng1,data/charles_congdon/congdon_trib/charles_congdon.congdon_trib.perseus-eng1.xml
cooke.mem.ie.xml,John Esten Cooke,"Wearing of the Gray: Being Personal Portraits, Scenes, and Adventures of War.",john_esten_cooke,cooke_mem,urn:cts:americanLit:john_esten_cooke.cooke_mem.perseus-eng1,data/john_esten_cooke/cooke_mem/john_esten_cooke.cooke_mem.perseus-eng1.xml
crafts.grant.ie.xml,William A. Crafts,"Life of Ulysses S. Grant: His Boyhood, Campaigns, and Services, Military and Civil.",william_a_crafts,crafts_grant,urn:cts:americanLit:william_a_crafts.crafts_grant.perseus-eng1,data/william_a_crafts/crafts_grant/william_a_crafts.crafts_grant.perseus-eng1.xml
crosby.garrison.ie.xml,Ernest Crosby,Garrison the non-resistant,ernest_crosby,crosby_garrison,urn:cts:americanLit:ernest_crosby.crosby_garrison.perseus-eng1,data/ernest_crosby/crosby_garrison/ernest_crosby.crosby_garrison.perseus-eng1.xml
cutter.arlington.ie.xml,Benjamin Cutter,"History of the town of Arlington, Massachusetts, ormerly the second precinct in Cambridge, or District of Menotomy, afterward the town of West Cambridge. 1635-1879 with a genealogical register of the inhabitants of the precinct.",benjamin_cutter,cutter_arlington,urn:cts:americanLit:benjamin_cutter.cutter_arlington.perseus-eng1,data/benjamin_cutter/cutter_arlington/benjamin_cutter.cutter_arlington.perseus-eng1.xml
cwar.mem.ie.xml,Anonymous,The Annals of the Civil War Written by Leading Participants North and South,anonymous,cwar_mem,urn:cts:americanLit:anonymous.cwar_mem.perseus-eng1,data/anonymous/cwar_mem/anonymous.cwar_mem.perseus-eng1.xml
dabney.jackson.ie.xml,Robert Lewis Dabney,Life and Commands of Lieutenand-General Thomas J. Jackson,robert_lewis_dabney,dabney_jackson,urn:cts:americanLit:robert_lewis_dabney.dabney_jackson.perseus-eng1,data/robert_lewis_dabney/dabney_jackson/robert_lewis_dabney.dabney_jackson.perseus-eng1.xml
davis.mem.01.ie.xml,Jefferson Davis,The Rise and Fall of the Confederate Government,jefferson_davis,davis_mem_01,urn:cts:americanLit:jefferson_davis.davis_mem_01.perseus-eng1,data/jefferson_davis/davis_mem_01/jefferson_davis.davis_mem_01.perseus-eng1.xml
davis.mem.02.ie.xml,Jefferson Davis,The Rise and Fall of the Confederate Government,jefferson_davis,davis_mem_02,urn:cts:americanLit:jefferson_davis.davis_mem_02.perseus-eng1,data/jefferson_davis/davis_mem_02/jefferson_davis.davis_mem_02.perseus-eng1.xml
ddd.lib.samp.ie.xml,Digital Divide,"The Liberator, 32.1: Friday, Jan. 3, 1862: sample",digital_divide,ddd_lib_samp,urn:cts:americanLit:digital_divide.ddd_lib_samp.perseus-eng1,data/digital_divide/ddd_lib_samp/digital_divide.ddd_lib_samp.perseus-eng1.xml
deleon.capitals.ie.xml,Thomas C. DeLeon,"Four years in Rebel capitals: an inside view of life in the southern confederacy, from birth to death.",thomas_c_deleon,deleon_capitals,urn:cts:americanLit:thomas_c_deleon.deleon_capitals.perseus-eng1,data/thomas_c_deleon/deleon_capitals/thomas_c_deleon.deleon_capitals.perseus-eng1.xml
dixon.conq1.ie.xml,William Hepworth Dixon,White Conquest: Volume 1,william_hepworth_dixon,dixon_conq1,urn:cts:americanLit:william_hepworth_dixon.dixon_conq1.perseus-eng1,data/william_hepworth_dixon/dixon_conq1/william_hepworth_dixon.dixon_conq1.perseus-eng1.xml
dixon.conq2.ie.xml,William Hepworth Dixon,White Conquest: Volume 2,william_hepworth_dixon,dixon_conq2,urn:cts:americanLit:william_hepworth_dixon.dixon_conq2.perseus-eng1,data/william_hepworth_dixon/dixon_conq2/william_hepworth_dixon.dixon_conq2.perseus-eng1.xml
dyer.battles.xml,Frederick H. Dyer,Compendium of the War of the Rebellion: Battles,frederick_h_dyer,dyer_battles,urn:cts:americanLit:frederick_h_dyer.dyer_battles.perseus-eng1,data/frederick_h_dyer/dyer_battles/frederick_h_dyer.dyer_battles.perseus-eng1.xml
dyer.commands.namind.ie.xml,Frederick H. Dyer,Compendium of the War of the Rebellion: Name Index of Commands,frederick_h_dyer,dyer_commands_namind,urn:cts:americanLit:frederick_h_dyer.dyer_commands_namind.perseus-eng1,data/frederick_h_dyer/dyer_commands_namind/frederick_h_dyer.dyer_commands_namind.perseus-eng1.xml
dyer.regiments.ie.xml,Frederick H. Dyer,Compendium of the War of the Rebellion: Regimental Histories,frederick_h_dyer,dyer_regiments,urn:cts:americanLit:frederick_h_dyer.dyer_regiments.perseus-eng1,data/frederick_h_dyer/dyer_regiments/frederick_h_dyer.dyer_regiments.perseus-eng1.xml
